"File","Line","Link","Text"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","177","../negocios/la-floresta-hotel-campestre.html","<a href=""../negocios/la-floresta-hotel-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","184","../negocios/centro-comercial-sansur.html","<a href=""../negocios/centro-comercial-sansur.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","191","../negocios/classic-arepa-town-fast-food.html","<a href=""../negocios/classic-arepa-town-fast-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","198","../negocios/john-chewing-food.html","<a href=""../negocios/john-chewing-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","205","../negocios/tienda-de-cafe-academia-cafeina.html","<a href=""../negocios/tienda-de-cafe-academia-cafeina.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\casa-campestre-la-cosecha.html","213","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","20","https://www.mapaturisticodelquindio.com/negocios/centro-comercial-sansur.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/centro-comercial-sansur.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","21","https://www.mapaturisticodelquindio.com/negocios/centro-comercial-sansur.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/centro-comercial-sansur.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","177","../negocios/classic-arepa-town-fast-food.html","<a href=""../negocios/classic-arepa-town-fast-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","184","../negocios/john-chewing-food.html","<a href=""../negocios/john-chewing-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","191","../negocios/tienda-de-cafe-academia-cafeina.html","<a href=""../negocios/tienda-de-cafe-academia-cafeina.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","198","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","205","../negocios/la-fogata-steak-house.html","<a href=""../negocios/la-fogata-steak-house.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\centro-comercial-sansur.html","213","../index.html","<a href=""../index.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","20","https://www.mapaturisticodelquindio.com/negocios/ceramicas-el-alfarero.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/ceramicas-el-alfarero.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","21","https://www.mapaturisticodelquindio.com/negocios/ceramicas-el-alfarero.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/ceramicas-el-alfarero.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","157","../municipios/circasia-quindio.html","<a href=""../municipios/circasia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Circasia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","177","../negocios/la-fogata-express.html","<a href=""../negocios/la-fogata-express.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","184","../negocios/el-roble.html","<a href=""../negocios/el-roble.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","191","../negocios/mirador-encanto-filandia.html","<a href=""../negocios/mirador-encanto-filandia.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","198","../negocios/finca-cafetera-el-ocaso.html","<a href=""../negocios/finca-cafetera-el-ocaso.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","205","../negocios/unicentro-armenia.html","<a href=""../negocios/unicentro-armenia.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ceramicas-el-alfarero.html","213","../index.html","<a href=""../index.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","20","https://www.mapaturisticodelquindio.com/negocios/classic-arepa-town-fast-food.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/classic-arepa-town-fast-food.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","21","https://www.mapaturisticodelquindio.com/negocios/classic-arepa-town-fast-food.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/classic-arepa-town-fast-food.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","188","../negocios/centro-comercial-sansur.html","<a href=""../negocios/centro-comercial-sansur.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","195","../negocios/john-chewing-food.html","<a href=""../negocios/john-chewing-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","202","../negocios/tienda-de-cafe-academia-cafeina.html","<a href=""../negocios/tienda-de-cafe-academia-cafeina.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","209","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","216","../negocios/la-fogata-steak-house.html","<a href=""../negocios/la-fogata-steak-house.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\classic-arepa-town-fast-food.html","224","../quindio-comercial.html","<a href=""../quindio-comercial.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","20","https://www.mapaturisticodelquindio.com/negocios/complejo-turistico-y-deportivo-soleden.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/complejo-turistico-y-deportivo-soleden.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","21","https://www.mapaturisticodelquindio.com/negocios/complejo-turistico-y-deportivo-soleden.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/complejo-turistico-y-deportivo-soleden.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","185","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","186","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","205","../negocios/cantina-el-desmadre.html","<a href=""../negocios/cantina-el-desmadre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","212","../negocios/hotel-cafe-cafe-campestre.html","<a href=""../negocios/hotel-cafe-cafe-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","219","../negocios/isa-victory-hotel.html","<a href=""../negocios/isa-victory-hotel.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","226","../negocios/mostricos.html","<a href=""../negocios/mostricos.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","233","../negocios/anatolia.html","<a href=""../negocios/anatolia.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\complejo-turistico-y-deportivo-soleden.html","241","../sitios-turisticos.html","<a href=""../sitios-turisticos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","20","https://www.mapaturisticodelquindio.com/negocios/confia-seguros.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/confia-seguros.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","21","https://www.mapaturisticodelquindio.com/negocios/confia-seguros.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/confia-seguros.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","177","../negocios/diana-seguros-de-viaje.html","<a href=""../negocios/diana-seguros-de-viaje.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","184","../negocios/buen-vuelo-tours.html","<a href=""../negocios/buen-vuelo-tours.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","191","../negocios/juan-arrubla.html","<a href=""../negocios/juan-arrubla.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","198","../negocios/artesanias-turron-y-cafe.html","<a href=""../negocios/artesanias-turron-y-cafe.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","205","../negocios/hotel-san-jeronimo.html","<a href=""../negocios/hotel-san-jeronimo.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\confia-seguros.html","213","../index.html","<a href=""../index.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","20","https://www.mapaturisticodelquindio.com/negocios/diana-seguros-de-viaje.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/diana-seguros-de-viaje.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","21","https://www.mapaturisticodelquindio.com/negocios/diana-seguros-de-viaje.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/diana-seguros-de-viaje.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","188","../negocios/confia-seguros.html","<a href=""../negocios/confia-seguros.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","195","../negocios/buen-vuelo-tours.html","<a href=""../negocios/buen-vuelo-tours.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","202","../negocios/juan-arrubla.html","<a href=""../negocios/juan-arrubla.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","209","../negocios/artesanias-turron-y-cafe.html","<a href=""../negocios/artesanias-turron-y-cafe.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","216","../negocios/hotel-san-jeronimo.html","<a href=""../negocios/hotel-san-jeronimo.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\diana-seguros-de-viaje.html","224","../index.html","<a href=""../index.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","20","https://www.mapaturisticodelquindio.com/negocios/dos-cielos-boutique-de-licores.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/dos-cielos-boutique-de-licores.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","21","https://www.mapaturisticodelquindio.com/negocios/dos-cielos-boutique-de-licores.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/dos-cielos-boutique-de-licores.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","177","../negocios/la-fogata-steak-house.html","<a href=""../negocios/la-fogata-steak-house.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","184","../negocios/sandukes.html","<a href=""../negocios/sandukes.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","191","../negocios/la-feria-del-platano.html","<a href=""../negocios/la-feria-del-platano.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","198","../negocios/camino-al-futbol.html","<a href=""../negocios/camino-al-futbol.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","205","../negocios/orquesta-quinta-base.html","<a href=""../negocios/orquesta-quinta-base.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\dos-cielos-boutique-de-licores.html","213","../quindio-comercial.html","<a href=""../quindio-comercial.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","20","https://www.mapaturisticodelquindio.com/negocios/ecoparque-penas-blancas.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/ecoparque-penas-blancas.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","21","https://www.mapaturisticodelquindio.com/negocios/ecoparque-penas-blancas.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/ecoparque-penas-blancas.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","174","../municipios/calarca-quindio.html","<a href=""../municipios/calarca-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Calarcá</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","175","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","194","../negocios/hotel-armont.html","<a href=""../negocios/hotel-armont.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","201","../negocios/jardin-botanico-del-quindio.html","<a href=""../negocios/jardin-botanico-del-quindio.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","208","../negocios/alma-nativa-hotel-campestre.html","<a href=""../negocios/alma-nativa-hotel-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","215","../negocios/hacienda-moraleja.html","<a href=""../negocios/hacienda-moraleja.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","222","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\ecoparque-penas-blancas.html","230","../sitios-turisticos.html","<a href=""../sitios-turisticos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","20","https://www.mapaturisticodelquindio.com/negocios/el-fogon-cuyabro.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/el-fogon-cuyabro.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","21","https://www.mapaturisticodelquindio.com/negocios/el-fogon-cuyabro.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/el-fogon-cuyabro.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","188","../negocios/restaurante-magangue-altavista.html","<a href=""../negocios/restaurante-magangue-altavista.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","195","../negocios/hotel-san-jeronimo.html","<a href=""../negocios/hotel-san-jeronimo.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","202","../negocios/confia-seguros.html","<a href=""../negocios/confia-seguros.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","209","../negocios/diana-seguros-de-viaje.html","<a href=""../negocios/diana-seguros-de-viaje.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\el-fogon-cuyabro.html","216","../negocios/buen-vuelo-tours.html","<a href=""../negocios/buen-vuelo-tours.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
